date;Usage_kWh;Lagging_Current_Reactive.Power_kVarh;Leading_Current_Reactive_Power_kVarh;CO2(tCO2);Lagging_Current_Power_Factor;Leading_Current_Power_Factor;NSM;WeekStatus;Day_of_week;Load_Type;country;machine_no;product_category;failure_reason
03/01/2018 03:45;4,68;4,68;0,0;0,0;70,71;100,0;13500;Weekday;Wednesday;Light_Load;France;1;SET;
03/01/2018 04:00;4,57;4,46;0,0;0,0;71,57;100,0;14400;Weekday;Wednesday;Light_Load;United Kingdom;3;ASSORTED;
03/01/2018 04:15;4,54;4,32;0,0;0,0;72,44;100,0;15300;Weekday;Wednesday;Light_Load;United Kingdom;3;SET;
03/01/2018 04:30;4,61;4,46;0,0;0,0;71,87;100,0;16200;Weekday;Wednesday;Light_Load;France;3;METAL;
03/01/2018 04:45;4,57;4,32;0,0;0,0;72,67;100,0;17100;Weekday;Wednesday;Light_Load;United Kingdom;3;SET;
03/01/2018 05:00;4,61;4,32;0,0;0,0;72,97;100,0;18000;Weekday;Wednesday;Light_Load;United Kingdom;2;MIRROR;
03/01/2018 05:15;4,54;4,14;0,0;0,0;73,89;100,0;18900;Weekday;Wednesday;Light_Load;United Kingdom;3;STRAWBERRY;
03/01/2018 05:30;4,57;4,21;0,0;0,0;73,55;100,0;19800;Weekday;Wednesday;Light_Load;United Kingdom;3;BLUE;
03/01/2018 05:45;4,57;4,43;0,0;0,0;71,8;100,0;20700;Weekday;Wednesday;Light_Load;United Kingdom;2;RED;
03/01/2018 06:00;4,57;4,5;0,0;0,0;71,25;100,0;21600;Weekday;Wednesday;Light_Load;United Kingdom;1;GLASS;
03/01/2018 06:15;4,64;4,61;0,0;0,0;70,94;100,0;22500;Weekday;Wednesday;Light_Load;United Kingdom;3;DESIGN;
03/01/2018 06:30;4,57;4,36;0,0;0,0;72,35;100,0;23400;Weekday;Wednesday;Light_Load;United Kingdom;2;BOX;
03/01/2018 06:45;4,61;4,54;0,0;0,0;71,25;100,0;24300;Weekday;Wednesday;Light_Load;United Kingdom;1;WHITE;
03/01/2018 07:00;4,54;4,28;0,0;0,0;72,76;100,0;25200;Weekday;Wednesday;Light_Load;France;3;HEART;
03/01/2018 07:15;4,46;4,18;0,0;0,0;72,96;100,0;26100;Weekday;Wednesday;Light_Load;United Kingdom;1;other;
03/01/2018 07:30;6,12;4,25;0,0;0,0;82,14;100,0;27000;Weekday;Wednesday;Light_Load;France;2;SET;
03/01/2018 07:45;7,92;4,68;0,0;0,0;86,09;100,0;27900;Weekday;Wednesday;Light_Load;United Kingdom;1;DESIGN;
03/01/2018 08:00;9,58;4,36;0,0;0,0;91,02;100,0;28800;Weekday;Wednesday;Light_Load;United Kingdom;2;ALPHABET;
03/01/2018 08:15;37,01;21,56;0,0;0,02;86,41;100,0;29700;Weekday;Wednesday;Light_Load;France;3;RED;
03/01/2018 08:30;74,59;35,86;0,0;0,03;90,13;100,0;30600;Weekday;Wednesday;Light_Load;France;1;other;
03/01/2018 08:45;109,48;53,32;0,0;0,05;89,9;100,0;31500;Weekday;Wednesday;Light_Load;France;3;HEART;
03/01/2018 09:00;105,08;31,82;0,0;0,05;95,71;100,0;32400;Weekday;Wednesday;Light_Load;United Kingdom;2;SMALL;
03/01/2018 09:15;121,79;41,26;0,0;0,06;94,71;100,0;33300;Weekday;Wednesday;Medium_Load;France;1;GLASS;
03/01/2018 09:30;114,48;30,24;0,0;0,05;96,68;100,0;34200;Weekday;Wednesday;Medium_Load;United Kingdom;3;AND;
03/01/2018 09:45;74,2;21,96;0,0;0,03;95,89;100,0;35100;Weekday;Wednesday;Medium_Load;United Kingdom;3;UNION;
03/01/2018 10:00;54,32;7,13;0,04;0,02;99,15;100,0;36000;Weekday;Wednesday;Medium_Load;France;2;HOT;
03/01/2018 10:15;75,17;25,06;0,0;0,03;94,87;100,0;36900;Weekday;Wednesday;Maximum_Load;United Kingdom;3;PACK;
03/01/2018 10:30;58,07;12,24;0,0;0,03;97,85;100,0;37800;Weekday;Wednesday;Maximum_Load;France;1;DOLL;
03/01/2018 10:45;67,03;15,08;0,0;0,03;97,56;100,0;38700;Weekday;Wednesday;Maximum_Load;France;3;BOX;
03/01/2018 11:00;74,59;31,64;0,04;0,03;92,06;100,0;39600;Weekday;Wednesday;Maximum_Load;France;2;HEART;
03/01/2018 11:15;57,56;23,9;0,0;0,03;92,36;100,0;40500;Weekday;Wednesday;Maximum_Load;United Kingdom;3;HAND;
03/01/2018 11:30;78,62;48,06;0,0;0,04;85,32;100,0;41400;Weekday;Wednesday;Maximum_Load;France;1;BLUE;
03/01/2018 11:45;69,16;44,17;0,0;0,03;84,28;100,0;42300;Weekday;Wednesday;Maximum_Load;United Kingdom;3;CARD;
03/01/2018 12:00;74,05;44,78;0,0;0,03;85,57;100,0;43200;Weekday;Wednesday;Maximum_Load;France;2;VINTAGE;
03/01/2018 12:15;11,27;0,5;20,45;0,01;99,9;48,27;44100;Weekday;Wednesday;Medium_Load;United Kingdom;3;RED;
03/01/2018 12:30;8,21;0,0;26,21;0,0;100,0;29,89;45000;Weekday;Wednesday;Medium_Load;France;1;LOVE;
03/01/2018 12:45;8,14;0,0;25,56;0,0;100,0;30,34;45900;Weekday;Wednesday;Medium_Load;France;1;DOLL;
03/01/2018 13:00;7,7;0,0;25,74;0,0;100,0;28,66;46800;Weekday;Wednesday;Medium_Load;France;1;BLUE;
03/01/2018 13:15;51,26;21,38;6,08;0,02;92,29;99,3;47700;Weekday;Wednesday;Medium_Load;France;1;T-LIGHT;
03/01/2018 13:30;52,7;13,64;0,0;0,02;96,81;100,0;48600;Weekday;Wednesday;Medium_Load;France;1;WHITE;
03/01/2018 13:45;55,84;17,24;0,0;0,03;95,55;100,0;49500;Weekday;Wednesday;Medium_Load;United Kingdom;2;BOX;
03/01/2018 14:00;57,2;17,32;0,0;0,03;95,71;100,0;50400;Weekday;Wednesday;Medium_Load;France;2;SET;
03/01/2018 14:15;76,57;30,6;0,0;0,04;92,86;100,0;51300;Weekday;Wednesday;Medium_Load;United Kingdom;2;CREAM;
03/01/2018 14:30;61,13;20,45;0,0;0,03;94,83;100,0;52200;Weekday;Wednesday;Medium_Load;United Kingdom;1;CARD;
03/01/2018 14:45;66,74;26,42;0,0;0,03;92,98;100,0;53100;Weekday;Wednesday;Medium_Load;France;1;SET;
03/01/2018 15:00;55,8;16,42;0,0;0,03;95,93;100,0;54000;Weekday;Wednesday;Medium_Load;United Kingdom;2;HAND;
03/01/2018 15:15;57,46;18,25;0,0;0,03;95,31;100,0;54900;Weekday;Wednesday;Medium_Load;United Kingdom;1;CARD;
03/01/2018 15:30;71,28;28,08;0,0;0,03;93,04;100,0;55800;Weekday;Wednesday;Medium_Load;France;3;HEART;
03/01/2018 15:45;73,15;28,62;0,0;0,03;93,13;100,0;56700;Weekday;Wednesday;Medium_Load;United Kingdom;1;SET;
03/01/2018 16:00;68,98;25,81;0,0;0,03;93,66;100,0;57600;Weekday;Wednesday;Medium_Load;France;3;SET;
03/01/2018 16:15;85,0;27,79;0,0;0,04;95,05;100,0;58500;Weekday;Wednesday;Medium_Load;United Kingdom;2;GARDEN;
03/01/2018 16:30;116,53;41,9;0,0;0,05;94,1;100,0;59400;Weekday;Wednesday;Medium_Load;France;1;METAL;
03/01/2018 16:45;118,62;39,06;0,0;0,05;94,98;100,0;60300;Weekday;Wednesday;Medium_Load;United Kingdom;1;DESIGN;
03/01/2018 17:00;105,05;35,64;0,0;0,05;94,7;100,0;61200;Weekday;Wednesday;Medium_Load;United Kingdom;2;SPACEBOY;
03/01/2018 17:15;140,51;52,96;0,0;0,06;93,57;100,0;62100;Weekday;Wednesday;Maximum_Load;United Kingdom;2;DOLL;
03/01/2018 17:30;114,01;41,15;0,0;0,05;94,06;100,0;63000;Weekday;Wednesday;Maximum_Load;France;2;STAR;
03/01/2018 17:45;125,96;39,2;0,0;0,06;95,48;100,0;63900;Weekday;Wednesday;Maximum_Load;United Kingdom;3;SET;
03/01/2018 18:00;73,62;13,25;1,69;0,03;98,42;99,97;64800;Weekday;Wednesday;Maximum_Load;France;3;WOOD;
03/01/2018 18:15;36,22;12,74;0,54;0,02;94,33;99,99;65700;Weekday;Wednesday;Maximum_Load;United Kingdom;2;HOLDER;
03/01/2018 18:30;39,82;18,43;0,0;0,02;90,75;100,0;66600;Weekday;Wednesday;Maximum_Load;United Kingdom;2;BIRTHDAY;
03/01/2018 18:45;37,08;4,18;1,94;0,02;99,37;99,86;67500;Weekday;Wednesday;Maximum_Load;United Kingdom;2;SPACEBOY;
03/01/2018 19:00;42,98;5,47;0,18;0,02;99,2;100,0;68400;Weekday;Wednesday;Maximum_Load;United Kingdom;2;RED;
03/01/2018 19:15;37,94;0,86;1,58;0,02;99,97;99,91;69300;Weekday;Wednesday;Maximum_Load;France;2;UNION;
03/01/2018 19:30;39,71;3,74;0,79;0,02;99,56;99,98;70200;Weekday;Wednesday;Maximum_Load;United Kingdom;1;WHITE;
03/01/2018 19:45;43,2;5,69;0,18;0,02;99,14;100,0;71100;Weekday;Wednesday;Maximum_Load;France;2;TEA;
03/01/2018 20:00;37,33;1,19;1,66;0,02;99,95;99,9;72000;Weekday;Wednesday;Maximum_Load;United Kingdom;3;BLACK;
03/01/2018 20:15;41,0;5,62;0,54;0,02;99,07;99,99;72900;Weekday;Wednesday;Medium_Load;France;3;HANGING;
03/01/2018 20:30;37,3;2,88;1,22;0,02;99,7;99,95;73800;Weekday;Wednesday;Medium_Load;France;3;WHITE;
03/01/2018 20:45;32,72;2,02;6,98;0,02;99,81;97,8;74700;Weekday;Wednesday;Medium_Load;France;1;WOOD;
03/01/2018 21:00;9,83;0,0;23,83;0,0;100,0;38,13;75600;Weekday;Wednesday;Medium_Load;United Kingdom;3;GLASS;
03/01/2018 21:15;7,96;0,0;24,8;0,0;100,0;30,56;76500;Weekday;Wednesday;Medium_Load;United Kingdom;1;AND;
03/01/2018 21:30;5,44;0,0;26,82;0,0;100,0;19,88;77400;Weekday;Wednesday;Medium_Load;United Kingdom;3;HOME;
03/01/2018 21:45;5,11;0,0;26,78;0,0;100,0;18,74;78300;Weekday;Wednesday;Medium_Load;France;2;ART;
03/01/2018 22:00;5,18;0,0;26,78;0,0;100,0;18,99;79200;Weekday;Wednesday;Medium_Load;United Kingdom;2;BLUE;
03/01/2018 22:15;4,97;1,91;15,16;0,0;93,34;31,15;80100;Weekday;Wednesday;Maximum_Load;France;2;WHITE;
03/01/2018 22:30;4,75;5,26;0,0;0,0;67,02;100,0;81000;Weekday;Wednesday;Maximum_Load;United Kingdom;3;EDWARDIAN;
03/01/2018 22:45;4,64;5,15;0,0;0,0;66,94;100,0;81900;Weekday;Wednesday;Maximum_Load;France;3;ASSORTED;
03/01/2018 23:00;4,64;4,97;0,0;0,0;68,24;100,0;82800;Weekday;Wednesday;Maximum_Load;United Kingdom;2;DECORATION;
03/01/2018 23:15;4,72;4,39;0,0;0,0;73,22;100,0;83700;Weekday;Wednesday;Light_Load;United Kingdom;3;other;
03/01/2018 23:30;4,61;4,25;0,0;0,0;73,52;100,0;84600;Weekday;Wednesday;Light_Load;United Kingdom;3;SET;
03/01/2018 23:45;4,57;4,43;0,0;0,0;71,8;100,0;85500;Weekday;Wednesday;Light_Load;United Kingdom;3;HEART;
03/01/2018 00:00;4,57;4,5;0,0;0,0;71,25;100,0;0;Weekday;Wednesday;Light_Load;United Kingdom;2;FELTCRAFT;
04/01/2018 00:15;4,61;4,57;0,0;0,0;71,02;100,0;900;Weekday;Thursday;Light_Load;United Kingdom;3;other;
04/01/2018 00:30;4,64;4,57;0,0;0,0;71,25;100,0;1800;Weekday;Thursday;Light_Load;France;3;METAL;
04/01/2018 00:45;4,64;4,68;0,0;0,0;70,41;100,0;2700;Weekday;Thursday;Light_Load;United Kingdom;1;FELTCRAFT;
04/01/2018 01:00;4,61;4,79;0,0;0,0;69,34;100,0;3600;Weekday;Thursday;Light_Load;United Kingdom;3;HANGING;
04/01/2018 01:15;4,61;4,64;0,0;0,0;70,48;100,0;4500;Weekday;Thursday;Light_Load;United Kingdom;3;other;
04/01/2018 01:30;4,61;4,93;0,0;0,0;68,3;100,0;5400;Weekday;Thursday;Light_Load;United Kingdom;1;CHRISTMAS;
04/01/2018 01:45;4,68;4,64;0,0;0,0;71,01;100,0;6300;Weekday;Thursday;Light_Load;United Kingdom;3;SET;
04/01/2018 02:00;4,64;4,79;0,0;0,0;69,58;100,0;7200;Weekday;Thursday;Light_Load;United Kingdom;3;BLUE;
04/01/2018 02:15;4,61;4,75;0,0;0,0;69,65;100,0;8100;Weekday;Thursday;Light_Load;United Kingdom;1;RED;
04/01/2018 02:30;4,64;4,9;0,0;0,0;68,76;100,0;9000;Weekday;Thursday;Light_Load;United Kingdom;1;HEART;
04/01/2018 02:45;4,61;4,9;0,0;0,0;68,52;100,0;9900;Weekday;Thursday;Light_Load;United Kingdom;3;HANGING;
04/01/2018 03:00;4,68;4,93;0,0;0,0;68,85;100,0;10800;Weekday;Thursday;Light_Load;United Kingdom;3;METAL;
04/01/2018 03:15;4,68;5,0;0,0;0,0;68,34;100,0;11700;Weekday;Thursday;Light_Load;France;2;GLASS;
04/01/2018 03:30;4,61;4,86;0,0;0,0;68,82;100,0;12600;Weekday;Thursday;Light_Load;France;2;RIBBON;
04/01/2018 03:45;4,61;4,86;0,0;0,0;68,82;100,0;13500;Weekday;Thursday;Light_Load;France;3;AND;
04/01/2018 04:00;4,68;5,15;0,0;0,0;67,25;100,0;14400;Weekday;Thursday;Light_Load;United Kingdom;3;GLASS;
04/01/2018 04:15;4,61;4,72;0,0;0,0;69,87;100,0;15300;Weekday;Thursday;Light_Load;France;1;METAL;
04/01/2018 04:30;4,64;4,72;0,0;0,0;70,1;100,0;16200;Weekday;Thursday;Light_Load;United Kingdom;3;SET;
04/01/2018 04:45;4,64;4,54;0,0;0,0;71,48;100,0;17100;Weekday;Thursday;Light_Load;United Kingdom;1;CHARLOTTE;
04/01/2018 05:00;4,61;4,64;0,0;0,0;70,48;100,0;18000;Weekday;Thursday;Light_Load;United Kingdom;3;ASSORTED;
04/01/2018 05:15;4,61;4,5;0,0;0,0;71,56;100,0;18900;Weekday;Thursday;Light_Load;United Kingdom;2;HEART;
04/01/2018 05:30;4,64;4,5;0,0;0,0;71,79;100,0;19800;Weekday;Thursday;Light_Load;France;2;DOLL;
04/01/2018 05:45;4,61;4,39;0,0;0,0;72,42;100,0;20700;Weekday;Thursday;Light_Load;France;1;T-LIGHT;
04/01/2018 06:00;4,61;4,54;0,0;0,0;71,25;100,0;21600;Weekday;Thursday;Light_Load;France;3;COLOUR;
04/01/2018 06:15;4,61;4,64;0,0;0,0;70,48;100,0;22500;Weekday;Thursday;Light_Load;United Kingdom;1;RED;
04/01/2018 06:30;4,64;4,82;0,0;0,0;69,35;100,0;23400;Weekday;Thursday;Light_Load;France;1;RETROSPOT;
04/01/2018 06:45;4,57;4,68;0,0;0,0;69,86;100,0;24300;Weekday;Thursday;Light_Load;United Kingdom;1;MUG;
04/01/2018 07:00;4,64;4,57;0,0;0,0;71,25;100,0;25200;Weekday;Thursday;Light_Load;France;1;UNION;
04/01/2018 07:15;4,54;4,61;0,0;0,0;70,17;100,0;26100;Weekday;Thursday;Light_Load;France;3;ART;
04/01/2018 07:30;5,36;4,79;0,0;0,0;74,56;100,0;27000;Weekday;Thursday;Light_Load;United Kingdom;3;HOT;
04/01/2018 07:45;7,06;4,9;0,0;0,0;82,15;100,0;27900;Weekday;Thursday;Light_Load;France;1;other;
04/01/2018 08:00;7,81;4,68;0,0;0,0;85,78;100,0;28800;Weekday;Thursday;Light_Load;France;2;GLASS;
04/01/2018 08:15;83,23;51,73;0,0;0,04;84,93;100,0;29700;Weekday;Thursday;Light_Load;France;2;HEART;
04/01/2018 08:30;136,19;74,88;0,0;0,06;87,63;100,0;30600;Weekday;Thursday;Light_Load;United Kingdom;2;BAG;
04/01/2018 08:45;108,29;75,82;0,0;0,05;81,92;100,0;31500;Weekday;Thursday;Light_Load;France;1;TEA;
04/01/2018 09:00;131,18;53,6;0,0;0,06;92,57;100,0;32400;Weekday;Thursday;Light_Load;France;2;FELTCRAFT;
04/01/2018 09:15;136,04;56,7;0,0;0,06;92,3;100,0;33300;Weekday;Thursday;Medium_Load;France;3;WARMER;
04/01/2018 09:30;128,02;46,22;0,0;0,06;94,06;100,0;34200;Weekday;Thursday;Medium_Load;United Kingdom;2;PINK;
04/01/2018 09:45;132,84;53,53;0,0;0,06;92,75;100,0;35100;Weekday;Thursday;Medium_Load;France;1;HOT;
04/01/2018 10:00;111,49;39,17;0,0;0,05;94,35;100,0;36000;Weekday;Thursday;Medium_Load;France;3;ART;
04/01/2018 10:15;124,78;38,95;0,0;0,06;95,46;100,0;36900;Weekday;Thursday;Maximum_Load;United Kingdom;3;VINTAGE;
04/01/2018 10:30;96,66;30,89;0,0;0,04;95,25;100,0;37800;Weekday;Thursday;Maximum_Load;France;2;SPACEBOY;
04/01/2018 10:45;128,81;41,04;0,0;0,06;95,28;100,0;38700;Weekday;Thursday;Maximum_Load;United Kingdom;3;SET;
04/01/2018 11:00;78,37;28,94;0,0;0,04;93,81;100,0;39600;Weekday;Thursday;Maximum_Load;United Kingdom;3;SET;
04/01/2018 11:15;104,8;59,04;0,0;0,05;87,13;100,0;40500;Weekday;Thursday;Maximum_Load;United Kingdom;3;METAL;
04/01/2018 11:30;131,83;61,2;0,0;0,06;90,7;100,0;41400;Weekday;Thursday;Maximum_Load;United Kingdom;3;SET;
04/01/2018 11:45;113,11;60,19;0,0;0,05;88,28;100,0;42300;Weekday;Thursday;Maximum_Load;France;3;WHITE;
04/01/2018 12:00;128,05;60,55;0,0;0,06;90,4;100,0;43200;Weekday;Thursday;Maximum_Load;United Kingdom;2;WARMER;
04/01/2018 12:15;14,15;3,78;18,79;0,01;96,61;60,16;44100;Weekday;Thursday;Medium_Load;France;3;TEA;
04/01/2018 12:30;7,85;0,0;26,39;0,0;100,0;28,51;45000;Weekday;Thursday;Medium_Load;France;1;HEART;
04/01/2018 12:45;7,02;0,0;26,89;0,0;100,0;25,26;45900;Weekday;Thursday;Medium_Load;United Kingdom;2;PINK;
04/01/2018 13:00;7,63;0,07;26,46;0,0;100,0;27,71;46800;Weekday;Thursday;Medium_Load;France;1;VINTAGE;
04/01/2018 13:15;78,37;21,24;1,19;0,04;96,52;99,99;47700;Weekday;Thursday;Medium_Load;France;1;WHITE;
04/01/2018 13:30;135,43;51,95;0,0;0,06;93,37;100,0;48600;Weekday;Thursday;Medium_Load;United Kingdom;3;PINK;
04/01/2018 13:45;105,12;33,66;0,0;0,05;95,24;100,0;49500;Weekday;Thursday;Medium_Load;United Kingdom;2;RED;
04/01/2018 14:00;120,6;41,4;0,0;0,06;94,58;100,0;50400;Weekday;Thursday;Medium_Load;France;2;SET;
04/01/2018 14:15;117,97;41,72;0,0;0,05;94,28;100,0;51300;Weekday;Thursday;Medium_Load;France;1;RED;
04/01/2018 14:30;121,93;43,56;0,0;0,06;94,17;100,0;52200;Weekday;Thursday;Medium_Load;France;1;BAG;
04/01/2018 14:45;121,07;44,35;0,0;0,06;93,9;100,0;53100;Weekday;Thursday;Medium_Load;United Kingdom;2;WHITE;
04/01/2018 15:00;115,42;38,45;0,0;0,05;94,87;100,0;54000;Weekday;Thursday;Medium_Load;France;3;CUSHION;
04/01/2018 15:15;115,49;41,15;0,0;0,05;94,2;100,0;54900;Weekday;Thursday;Medium_Load;United Kingdom;3;BLUE;
04/01/2018 15:30;101,92;39,06;0,0;0,05;93,38;100,0;55800;Weekday;Thursday;Medium_Load;United Kingdom;2;other;
04/01/2018 15:45;138,06;51,8;0,0;0,06;93,63;100,0;56700;Weekday;Thursday;Medium_Load;France;2;HEART;
04/01/2018 16:00;118,94;49,97;0,0;0,05;92,19;100,0;57600;Weekday;Thursday;Medium_Load;United Kingdom;1;SMALL;
04/01/2018 16:15;144,29;54,94;0,0;0,07;93,45;100,0;58500;Weekday;Thursday;Medium_Load;United Kingdom;2;BIRD;
04/01/2018 16:30;88,27;28,73;0,0;0,04;95,09;100,0;59400;Weekday;Thursday;Medium_Load;United Kingdom;3;AND;
04/01/2018 16:45;119,99;38,99;0,0;0,06;95,1;100,0;60300;Weekday;Thursday;Medium_Load;United Kingdom;3;DOLL;
04/01/2018 17:00;97,63;37,26;0,0;0,04;93,43;100,0;61200;Weekday;Thursday;Medium_Load;France;1;SET;
04/01/2018 17:15;130,61;43,88;0,0;0,06;94,79;100,0;62100;Weekday;Thursday;Maximum_Load;United Kingdom;1;CARD;
04/01/2018 17:30;122,04;51,44;0,0;0,06;92,15;100,0;63000;Weekday;Thursday;Maximum_Load;France;2;RETROSPOT;
04/01/2018 17:45;43,06;1,94;3,46;0,02;99,9;99,68;63900;Weekday;Thursday;Maximum_Load;United Kingdom;2;SET;
04/01/2018 18:00;65,38;7,09;2,12;0,03;99,42;99,95;64800;Weekday;Thursday;Maximum_Load;France;3;other;
04/01/2018 18:15;39,71;16,24;0,54;0,02;92,56;99,99;65700;Weekday;Thursday;Maximum_Load;United Kingdom;1;TEA;
04/01/2018 18:30;51,59;33,34;0,0;0,02;83,99;100,0;66600;Weekday;Thursday;Maximum_Load;France;1;SET;
04/01/2018 18:45;46,4;15,26;0,0;0,02;94,99;100,0;67500;Weekday;Thursday;Maximum_Load;France;2;HAND;
04/01/2018 19:00;67,18;28,55;0,0;0,03;92,03;100,0;68400;Weekday;Thursday;Maximum_Load;United Kingdom;2;FELTCRAFT;
04/01/2018 19:15;53,39;18,0;0,0;0,02;94,76;100,0;69300;Weekday;Thursday;Maximum_Load;France;2;HOT;
04/01/2018 19:30;52,74;16,31;0,0;0,02;95,54;100,0;70200;Weekday;Thursday;Maximum_Load;France;1;HANGING;
04/01/2018 19:45;69,84;38,88;0,0;0,03;87,37;100,0;71100;Weekday;Thursday;Maximum_Load;France;3;SET;
04/01/2018 20:00;51,16;17,93;0,0;0,02;94,37;100,0;72000;Weekday;Thursday;Maximum_Load;France;3;SET;
04/01/2018 20:15;64,58;28,58;0,0;0,03;91,45;100,0;72900;Weekday;Thursday;Medium_Load;United Kingdom;2;IVORY;
04/01/2018 20:30;69,3;39,92;0,0;0,03;86,65;100,0;73800;Weekday;Thursday;Medium_Load;United Kingdom;2;CREAM;
04/01/2018 20:45;46,62;11,99;0,04;0,02;96,85;100,0;74700;Weekday;Thursday;Medium_Load;France;1;CARD;
04/01/2018 21:00;36,22;3,1;2,77;0,02;99,64;99,71;75600;Weekday;Thursday;Medium_Load;United Kingdom;3;VINTAGE;
04/01/2018 21:15;8,28;0,0;24,08;0,0;100,0;32,52;76500;Weekday;Thursday;Medium_Load;United Kingdom;1;RED;
04/01/2018 21:30;6,08;0,0;25,56;0,0;100,0;23,14;77400;Weekday;Thursday;Medium_Load;United Kingdom;2;VINTAGE;
04/01/2018 21:45;5,26;0,0;25,78;0,0;100,0;19,99;78300;Weekday;Thursday;Medium_Load;France;3;WHITE;
04/01/2018 22:00;5,15;0,0;25,85;0,0;100,0;19,54;79200;Weekday;Thursday;Medium_Load;France;2;SET;
04/01/2018 22:15;5,04;2,16;14,65;0,0;91,91;32,53;80100;Weekday;Thursday;Maximum_Load;France;2;AND;
04/01/2018 22:30;4,82;6,37;0,0;0,0;60,34;100,0;81000;Weekday;Thursday;Maximum_Load;France;3;BAG;
04/01/2018 22:45;4,75;6,34;0,0;0,0;59,96;100,0;81900;Weekday;Thursday;Maximum_Load;United Kingdom;1;CHRISTMAS;
04/01/2018 23:00;4,79;6,01;0,0;0,0;62,33;100,0;82800;Weekday;Thursday;Maximum_Load;United Kingdom;3;PACK;
04/01/2018 23:15;4,64;5,18;0,0;0,0;66,72;100,0;83700;Weekday;Thursday;Light_Load;United Kingdom;1;BOX;
04/01/2018 23:30;4,64;4,79;0,0;0,0;69,58;100,0;84600;Weekday;Thursday;Light_Load;United Kingdom;3;MUG;
04/01/2018 23:45;4,61;5,04;0,0;0,0;67,49;100,0;85500;Weekday;Thursday;Light_Load;United Kingdom;3;DOORMAT;
04/01/2018 00:00;4,64;5,04;0,0;0,0;67,73;100,0;0;Weekday;Thursday;Light_Load;France;2;HEART;
05/01/2018 00:15;4,72;5,15;0,0;0,0;67,57;100,0;900;Weekday;Friday;Light_Load;France;2;PINK;
05/01/2018 00:30;4,68;5,22;0,0;0,0;66,75;100,0;1800;Weekday;Friday;Light_Load;France;3;GARDEN;
05/01/2018 00:45;4,68;5,54;0,0;0,0;64,53;100,0;2700;Weekday;Friday;Light_Load;United Kingdom;1;PINK;
05/01/2018 01:00;4,72;5,58;0,0;0,0;64,58;100,0;3600;Weekday;Friday;Light_Load;United Kingdom;2;SET;
05/01/2018 01:15;4,68;5,36;0,0;0,0;65,77;100,0;4500;Weekday;Friday;Light_Load;United Kingdom;3;DOLL;
05/01/2018 01:30;4,68;5,33;0,0;0,0;65,98;100,0;5400;Weekday;Friday;Light_Load;United Kingdom;1;WHITE;
05/01/2018 01:45;4,61;4,86;0,0;0,0;68,82;100,0;6300;Weekday;Friday;Light_Load;France;3;TEA;
05/01/2018 02:00;4,61;4,68;0,0;0,0;70,18;100,0;7200;Weekday;Friday;Light_Load;France;2;STAR;
05/01/2018 02:15;4,64;5,0;0,0;0,0;68,02;100,0;8100;Weekday;Friday;Light_Load;United Kingdom;2;TEA;
05/01/2018 02:30;4,64;4,97;0,0;0,0;68,24;100,0;9000;Weekday;Friday;Light_Load;France;2;STORAGE;
05/01/2018 02:45;4,68;5,22;0,0;0,0;66,75;100,0;9900;Weekday;Friday;Light_Load;United Kingdom;2;VINTAGE;
05/01/2018 03:00;4,64;5,04;0,0;0,0;67,73;100,0;10800;Weekday;Friday;Light_Load;United Kingdom;3;other;
05/01/2018 03:15;4,61;5,08;0,0;0,0;67,2;100,0;11700;Weekday;Friday;Light_Load;United Kingdom;1;CREAM;
05/01/2018 03:30;4,68;5,04;0,0;0,0;68,05;100,0;12600;Weekday;Friday;Light_Load;United Kingdom;3;RED;
05/01/2018 03:45;4,61;5,0;0,0;0,0;67,79;100,0;13500;Weekday;Friday;Light_Load;United Kingdom;3;RETROSPOT;
05/01/2018 04:00;4,72;5,0;0,0;0,0;68,65;100,0;14400;Weekday;Friday;Light_Load;France;2;CHRISTMAS;
05/01/2018 04:15;4,61;4,68;0,0;0,0;70,18;100,0;15300;Weekday;Friday;Light_Load;France;1;SET;
05/01/2018 04:30;4,61;4,72;0,0;0,0;69,87;100,0;16200;Weekday;Friday;Light_Load;United Kingdom;2;BLUE;
05/01/2018 04:45;4,61;4,86;0,0;0,0;68,82;100,0;17100;Weekday;Friday;Light_Load;United Kingdom;2;SPACEBOY;
05/01/2018 05:00;4,61;4,82;0,0;0,0;69,12;100,0;18000;Weekday;Friday;Light_Load;United Kingdom;1;RED;
05/01/2018 05:15;4,68;4,97;0,0;0,0;68,55;100,0;18900;Weekday;Friday;Light_Load;United Kingdom;2;ZINC;
05/01/2018 05:30;4,64;4,93;0,0;0,0;68,54;100,0;19800;Weekday;Friday;Light_Load;United Kingdom;3;METAL;
05/01/2018 05:45;4,57;4,79;0,0;0,0;69,03;100,0;20700;Weekday;Friday;Light_Load;United Kingdom;3;IVORY;
05/01/2018 06:00;4,64;4,93;0,0;0,0;68,54;100,0;21600;Weekday;Friday;Light_Load;United Kingdom;2;WHITE;
05/01/2018 06:15;4,61;4,79;0,0;0,0;69,34;100,0;22500;Weekday;Friday;Light_Load;France;3;ART;
05/01/2018 06:30;4,64;4,82;0,0;0,0;69,35;100,0;23400;Weekday;Friday;Light_Load;France;3;RED;
05/01/2018 06:45;4,61;4,72;0,0;0,0;69,87;100,0;24300;Weekday;Friday;Light_Load;United Kingdom;3;RED;
